SegmentName,Field_Name,Component_Name,Sub_Component_Name
SCH.5.4,sch_schedule_id,alt_id,
SCH.5.5,sch_schedule_id,alt_text,
SCH.5.6,sch_schedule_id,name_of_alt_coding_sys,
SCH.5.7,sch_schedule_id,coding_sys_ver_id,
SCH.5.8,sch_schedule_id,alt_coding_sys_ver_id,
SCH.5.9,sch_schedule_id,original_text,
SCH.5.10,sch_schedule_id,second_alt_id,
SCH.5.11,sch_schedule_id,second_alt_text,
SCH.5.12,sch_schedule_id,name_of_second_alt_coding_sys,
SCH.5.13,sch_schedule_id,second_alt_coding_sys_ver_id,
SCH.5.14,sch_schedule_id,coding_sys_oid,
SCH.5.15,sch_schedule_id,value_set_oid,
SCH.5.16,sch_schedule_id,value_set_ver_id,
SCH.5.17,sch_schedule_id,alt_coding_sys_oid,
SCH.5.18,sch_schedule_id,alt_value_set_oid,
SCH.5.19,sch_schedule_id,alt_value_set_ver_id,
SCH.5.20,sch_schedule_id,second_alt_coding_sys_oid,
SCH.5.21,sch_schedule_id,second_alt_value_set_oid,
SCH.5.22,sch_schedule_id,second_alt_value_set_ver_id,
SCH.6,sch_event_reason,,
SCH.7,sch_appointment_reason,,
SCH.8,sch_appointment_type,,
SCH.9,sch_appointment_duration,,
SCH.9.1,sch_appointment_duration,primary_id,
SCH.9.2,sch_appointment_duration,text,
SCH.9.3,sch_appointment_duration,name_of_coding_sys,
SCH.9.4,sch_appointment_duration,alt_id,
SCH.9.5,sch_appointment_duration,alt_text,
SCH.9.6,sch_appointment_duration,name_of_alt_coding_sys,
SCH.9.7,sch_appointment_duration,coding_sys_ver_id,
SCH.9.8,sch_appointment_duration,alt_coding_sys_ver_id,
SCH.9.9,sch_appointment_duration,original_text,
SCH.9.10,sch_appointment_duration,second_alt_id,
SCH.9.11,sch_appointment_duration,second_alt_text,
SCH.9.12,sch_appointment_duration,name_of_second_alt_coding_sys,
SCH.9.13,sch_appointment_duration,second_alt_coding_sys_ver_id,
SCH.9.14,sch_appointment_duration,coding_sys_oid,
SCH.9.15,sch_appointment_duration,value_set_oid,
SCH.9.16,sch_appointment_duration,value_set_ver_id,
SCH.9.17,sch_appointment_duration,alt_coding_sys_oid,
SCH.9.18,sch_appointment_duration,alt_value_set_oid,
SCH.9.19,sch_appointment_duration,alt_value_set_ver_id,
SCH.9.20,sch_appointment_duration,second_alt_coding_sys_oid,
SCH.9.21,sch_appointment_duration,second_alt_value_set_oid,
SCH.9.22,sch_appointment_duration,second_alt_value_set_ver_id,
SCH.10,sch_appointment_duration_unit,,
SCH.10.1,sch_appointment_duration_unit,primary_id,
SCH.10.2,sch_appointment_duration_unit,text,
SCH.10.3,sch_appointment_duration_unit,name_of_coding_sys,
SCH.10.4,sch_appointment_duration_unit,alt_id,
SCH.10.5,sch_appointment_duration_unit,alt_text,
SCH.10.6,sch_appointment_duration_unit,name_of_alt_coding_sys,
SCH.10.7,sch_appointment_duration_unit,coding_sys_ver_id,
SCH.10.8,sch_appointment_duration_unit,alt_coding_sys_ver_id,
SCH.10.9,sch_appointment_duration_unit,original_text,
SCH.10.10,sch_appointment_duration_unit,second_alt_id,
SCH.10.11,sch_appointment_duration_unit,second_alt_text,
SCH.10.12,sch_appointment_duration_unit,name_of_second_alt_coding_sys,
SCH.10.13,sch_appointment_duration_unit,second_alt_coding_sys_ver_id,
SCH.10.14,sch_appointment_duration_unit,coding_sys_oid,
SCH.10.15,sch_appointment_duration_unit,value_set_oid,
SCH.10.16,sch_appointment_duration_unit,value_set_ver_id,
SCH.10.17,sch_appointment_duration_unit,alt_coding_sys_oid,
SCH.10.18,sch_appointment_duration_unit,alt_value_set_oid,
SCH.10.19,sch_appointment_duration_unit,alt_value_set_ver_id,
SCH.10.20,sch_appointment_duration_unit,second_alt_coding_sys_oid,
SCH.10.21,sch_appointment_duration_unit,second_alt_value_set_oid,
SCH.10.22,sch_appointment_duration_unit,second_alt_value_set_ver_id,
SCH.11,sch_appointment_timing_qty,,
SCH.12,sch_placer_contact_person,,
SCH.12.1,sch_placer_contact_person,person_id,
SCH.12.2,sch_placer_contact_person,last_name,
SCH.12.3,sch_placer_contact_person,first_name,
SCH.12.4,sch_placer_contact_person,middle_name,
SCH.12.5,sch_placer_contact_person,suffix,
SCH.12.6,sch_placer_contact_person,person_prefix,
SCH.12.7,sch_placer_contact_person,degree,
SCH.12.8,sch_placer_contact_person,source_table,
SCH.12.9,sch_placer_contact_person,assgn_authr,
SCH.12.10,sch_placer_contact_person,name_type_code,
SCH.12.11,sch_placer_contact_person,identifier_check_digit,
SCH.12.12,sch_placer_contact_person,check_digit_scheme,
SCH.12.13,sch_placer_contact_person,identifier_type_code,
SCH.12.14,sch_placer_contact_person,assgn_facility,
SCH.12.15,sch_placer_contact_person,name_rep_code,
SCH.12.16,sch_placer_contact_person,context,
SCH.12.17,sch_placer_contact_person,validity_range,
SCH.12.18,sch_placer_contact_person,assembly_order,
SCH.12.19,sch_placer_contact_person,eff_from_date_time,
SCH.12.20,sch_placer_contact_person,eff_to_date_time,
SCH.12.21,sch_placer_contact_person,prof_suffix,
SCH.12.22,sch_placer_contact_person,assgn_jurisdiction,
SCH.12.23,sch_placer_contact_person,assgn_agency_dept,
SCH.12.24,sch_placer_contact_person,security_check,
SCH.12.25,sch_placer_contact_person,security_check_scheme,
SCH.13,sch_placer_contact_phone_num,,
SCH.14,sch_placer_contact_address,,
SCH.15,sch_placer_contact_location,,
SCH.16,sch_filler_contact_person,,
SCH.17,sch_filler_contact_phone_num,,
SCH.18,sch_filler_contact_address,,
SCH.19,sch_filler_contact_location,,
SCH.20,sch_entered_by_person,,
SCH.21,sch_entered_by_phone_num,,
SCH.22,sch_entered_by_location,,
SCH.23,sch_parent_placer_appointment_id,,
SCH.24,sch_parent_filler_appointment_id,,
SCH.25,sch_filler_status_code,,
SCH.26,sch_placer_order_num,,
SCH.27,sch_filler_order_num,,
SCP.1,scp_recognized_decontamination_sterilization_device,,
SCP.2,scp_labor_calculation_type,,
SCP.3,scp_date_format,,
SCP.4,scp_device_num,,
SCP.5,scp_device_name,,
SCP.6,scp_device_model_name,,
SCP.7,scp_device_type,,
SCP.8,scp_lot_control,,
SDD.1,sdd_lot_num,,
SDD.2,sdd_device_num,,
SDD.3,sdd_device_name,,
SDD.4,sdd_device_data_state,,
SDD.5,sdd_load_status,,
SDD.6,sdd_control_code,,
SDD.7,sdd_operator_name,,
SFT.1,sft_software_vendor_organization,,
SFT.2,sft_software_certified_version_release_num,,
SFT.3,sft_software_product_name,,
SFT.4,sft_software_binary_id,,
SFT.5,sft_software_product_information,,
SFT.6,sft_software_install_date,,
SHP.1,shp_shipment_id,,
SHP.2,shp_internal_shipment_id,,
SHP.3,shp_shipment_status,,
SHP.4,shp_shipment_status_date_time,,
SHP.5,shp_shipment_status_reason,,
SHP.6,shp_shipment_priority,,
SHP.7,shp_shipment_confidentiality,,
SHP.8,shp_packages_in_shipment_num,,
SHP.9,shp_shipment_condition,,
SHP.10,shp_shipment_handling_code,,
SHP.11,shp_shipment_risk_code,,
SID.1,sid_application_method_id,,
SID.2,sid_substance_lot_num,,
SID.3,sid_substance_container_id,,
SID.4,sid_substance_manufacturer_id,,
SLT.1,slt_device_num,,
SLT.2,slt_device_name,,
SLT.3,slt_lot_num,,
SLT.4,slt_item_id,,
SLT.5,slt_bar_code,,
SPM.1,spm_set_id,,
SPM.2,spm_specimen_id,,
SPM.2.1,spm_specimen_id,placer_assigned_id,
SPM.2.1.1,spm_specimen_id,placer_assigned_id,entity_id
SPM.2.1.2,spm_specimen_id,placer_assigned_id,namespace_id
SPM.2.1.3,spm_specimen_id,placer_assigned_id,universal_id
SPM.2.1.4,spm_specimen_id,placer_assigned_id,universal_id_type
SPM.2.2,spm_specimen_id,filler_assigned_id,
SPM.2.2.1,spm_specimen_id,filler_assigned_id,entity_id
SPM.2.2.2,spm_specimen_id,filler_assigned_id,namespace_id
SPM.2.2.3,spm_specimen_id,filler_assigned_id,universal_id
SPM.2.2.4,spm_specimen_id,filler_assigned_id,universal_id_type
SPM.3,spm_specimen_parent_id,,
SPM.3.1,spm_specimen_parent_id,placer_assigned_id,
SPM.3.2,spm_specimen_parent_id,filler_assigned_id,
SPM.4,spm_specimen_type,,
SPM.4.1,spm_specimen_type,primary_id,
SPM.4.2,spm_specimen_type,text,
SPM.4.3,spm_specimen_type,name_of_coding_sys,
SPM.4.4,spm_specimen_type,alt_id,
SPM.4.5,spm_specimen_type,alt_text,
SPM.4.6,spm_specimen_type,name_of_alt_coding_sys,
SPM.4.7,spm_specimen_type,coding_sys_ver_id,
SPM.4.8,spm_specimen_type,alt_coding_sys_ver_id,
SPM.4.9,spm_specimen_type,original_text,
SPM.4.10,spm_specimen_type,second_alt_id,
SPM.4.11,spm_specimen_type,second_alt_text,
SPM.4.12,spm_specimen_type,name_of_second_alt_coding_sys,
SPM.4.13,spm_specimen_type,second_alt_coding_sys_ver_id,
SPM.4.14,spm_specimen_type,coding_sys_oid,
SPM.4.15,spm_specimen_type,value_set_oid,
SPM.4.16,spm_specimen_type,value_set_ver_id,
SPM.4.17,spm_specimen_type,alt_coding_sys_oid,
SPM.4.18,spm_specimen_type,alt_value_set_oid,
SPM.4.19,spm_specimen_type,alt_value_set_ver_id,
SPM.4.20,spm_specimen_type,second_alt_coding_sys_oid,
SPM.4.21,spm_specimen_type,second_alt_value_set_oid,
SPM.4.22,spm_specimen_type,second_alt_value_set_ver_id,
SPM.5,spm_specimen_type_modifier,,
SPM.6,spm_specimen_additive,,
SPM.7,spm_specimen_collection_method,,
SPM.7.1,spm_specimen_collection_method,primary_id,
SPM.7.2,spm_specimen_collection_method,text,
SPM.7.3,spm_specimen_collection_method,name_of_coding_sys,
SPM.7.4,spm_specimen_collection_method,alt_id,
SPM.7.5,spm_specimen_collection_method,alt_text,
SPM.7.6,spm_specimen_collection_method,name_of_alt_coding_sys,
SPM.7.7,spm_specimen_collection_method,coding_sys_ver_id,
SPM.7.8,spm_specimen_collection_method,alt_coding_sys_ver_id,
SPM.7.9,spm_specimen_collection_method,original_text,
SPM.7.10,spm_specimen_collection_method,second_alt_id,
SPM.7.11,spm_specimen_collection_method,second_alt_text,
SPM.7.12,spm_specimen_collection_method,name_of_second_alt_coding_sys,
SPM.7.13,spm_specimen_collection_method,second_alt_coding_sys_ver_id,
SPM.7.14,spm_specimen_collection_method,coding_sys_oid,
SPM.7.15,spm_specimen_collection_method,value_set_oid,
SPM.7.16,spm_specimen_collection_method,value_set_ver_id,
SPM.7.17,spm_specimen_collection_method,alt_coding_sys_oid,
SPM.7.18,spm_specimen_collection_method,alt_value_set_oid,
SPM.7.19,spm_specimen_collection_method,alt_value_set_ver_id,
SPM.7.20,spm_specimen_collection_method,second_alt_coding_sys_oid,
SPM.7.21,spm_specimen_collection_method,second_alt_value_set_oid,
SPM.7.22,spm_specimen_collection_method,second_alt_value_set_ver_id,
SPM.8,spm_specimen_source_site,,
SPM.9,spm_specimen_source_site_modifier,,
SPM.10,spm_specimen_collection_site,,
SPM.11,spm_specimen_role,,
SPM.12,spm_specimen_collection_amt,,
SPM.13,spm_grouped_specimen_cnt,,
SPM.14,spm_specimen_desc,,
SPM.15,spm_specimen_handling_code,,
SPM.16,spm_specimen_risk_code,,
SPM.17,spm_specimen_collection_date_time,,
SPM.18,spm_specimen_received_date_time,,
SPM.19,spm_specimen_expiration_date_time,,
SPM.20,spm_specimen_availability,,
SPM.21,spm_specimen_reject_reason,,
SPM.22,spm_specimen_quality,,
SPM.23,spm_specimen_appropriateness,,
SPM.24,spm_specimen_condition,,
SPM.25,spm_specimen_current_qty,,
SPM.26,spm_specimen_containers_num,,
SPM.27,spm_container_type,,
SPM.27.1,spm_container_type,primary_id,
SPM.27.2,spm_container_type,text,
SPM.27.3,spm_container_type,name_of_coding_sys,
SPM.27.4,spm_container_type,alt_id,
SPM.27.5,spm_container_type,alt_text,
SPM.27.6,spm_container_type,name_of_alt_coding_sys,
SPM.27.7,spm_container_type,coding_sys_ver_id,
SPM.27.8,spm_container_type,alt_coding_sys_ver_id,
SPM.27.9,spm_container_type,original_text,
SPM.27.10,spm_container_type,second_alt_id,
SPM.27.11,spm_container_type,second_alt_text,
SPM.27.12,spm_container_type,name_of_second_alt_coding_sys,
SPM.27.13,spm_container_type,second_alt_coding_sys_ver_id,
SPM.27.14,spm_container_type,coding_sys_oid,
SPM.27.15,spm_container_type,value_set_oid,
SPM.27.16,spm_container_type,value_set_ver_id,
SPM.27.17,spm_container_type,alt_coding_sys_oid,
SPM.27.18,spm_container_type,alt_value_set_oid,
SPM.27.19,spm_container_type,alt_value_set_ver_id,
SPM.27.20,spm_container_type,second_alt_coding_sys_oid,
SPM.27.21,spm_container_type,second_alt_value_set_oid,
SPM.27.22,spm_container_type,second_alt_value_set_ver_id,
SPM.28,spm_container_condition,,
SPM.29,spm_specimen_child_role,,
SPM.30,spm_accession_id,,
SPM.31,spm_other_specimen_id,,
SPM.32,spm_shipment_id,,
STF.1,stf_primary_key_value,,
STF.2,stf_staff_id_list,,
STF.3,stf_staff_name,,
STF.4,stf_staff_type,,
STF.5,stf_sex,,
STF.6,stf_birth_date_time,,
STF.7,stf_active_inactive_flag,,
STF.8,stf_department,,
STF.9,stf_hospital_service,,
STF.10,stf_phone_num,,
STF.11,stf_office_home_address_birthplace,,
STF.12,stf_institution_activation_date,,
STF.13,stf_institution_inactivation_date,,
STF.14,stf_backup_person_id,,
STF.15,stf_e_mail_address,,
STF.16,stf_preferred_method_of_contact,,
STF.17,stf_marital_status,,
STF.18,stf_job_title,,
STF.19,stf_job_code_classification,,
STF.20,stf_employment_status_code,,
STF.21,stf_additional_insured_on_auto,,
STF.22,stf_driver_license_num,,
STF.23,stf_copy_auto_insurance,,
STF.24,stf_auto_insurance_expire,,
STF.25,stf_last_dmv_review_date,,
STF.26,stf_next_dmv_review_date,,
STF.27,stf_race,,
STF.28,stf_ethnic_group,,
STF.29,stf_re_activation_approval_ind,,
STF.30,stf_citizenship,,
STF.31,stf_death_date_time,,
STF.32,stf_death_ind,,
STF.33,stf_institution_relationship_type_code,,
STF.34,stf_institution_relationship_period,,
STF.35,stf_expected_return_date,,
STF.36,stf_cost_center_code,,
STF.37,stf_generic_classification_ind,,
STF.38,stf_inactive_reason_code,,
STF.39,stf_generic_resource_type_category,,
STF.40,stf_religion,,
STF.41,stf_signature,,
STZ.1,stz_sterilization_type,,
STZ.2,stz_sterilization_cycle,,
STZ.3,stz_maintenance_cycle,,
STZ.4,stz_maintenance_type,,
TCC.1,tcc_universal_service_id,,
TCC.2,tcc_equipment_test_application_id,,
TCC.3,tcc_specimen_source,,
TCC.4,tcc_auto_dilution_factor_default,,
TCC.5,tcc_rerun_dilution_factor_default,,
TCC.6,tcc_pre_dilution_factor_default,,
TCC.7,tcc_endogenous_content_of_pre_dilution_diluent,,
TCC.8,tcc_inventory_limit_warning_level,,
TCC.9,tcc_automatic_rerun_allowed,,
TCC.10,tcc_automatic_repeat_allowed,,
TCC.11,tcc_automatic_reflex_allowed,,
TCC.12,tcc_equipment_dynamic_range,,
TCC.13,tcc_units,,
TCC.14,tcc_processing_type,,
TCD.1,tcd_universal_service_id,,
TCD.2,tcd_auto_dilution_factor,,
TCD.3,tcd_rerun_dilution_factor,,
TCD.4,tcd_pre_dilution_factor,,
TCD.5,tcd_endogenous_content_of_pre_dilution_diluent,,
TCD.6,tcd_automatic_repeat_allowed,,
TCD.7,tcd_reflex_allowed,,
TCD.8,tcd_analyte_repeat_status,,
TQ1.1,tq1_set_id,,
TQ1.2,tq1_qty,,
TQ1.3,tq1_repeat_pattern,,
TQ1.4,tq1_explicit_time,,
TQ1.5,tq1_relative_time_and_units,,
TQ1.6,tq1_service_duration,,
TQ1.7,tq1_start_date_time,,
TQ1.8,tq1_end_date_time,,
TQ1.9,tq1_priority,,
TQ1.10,tq1_condition_text,,
TQ1.11,tq1_instruction_text,,
TQ1.12,tq1_conjunction,,
TQ1.13,tq1_occurrence_duration,,
TQ1.14,tq1_total_occurrence,,
TQ2.1,tq2_set_id,,
TQ2.2,tq2_sequence_results_flag,,
TQ2.3,tq2_related_placer_num,,
TQ2.4,tq2_related_filler_num,,
TQ2.5,tq2_related_placer_group_num,,
TQ2.6,tq2_sequence_condition_code,,
TQ2.7,tq2_cyclic_entry_exit_ind,,
TQ2.8,tq2_sequence_condition_time_interval,,
TQ2.9,tq2_cyclic_group_maximum_repeat_num,,
TQ2.10,tq2_special_service_request_relationship,,
TXA.1,txa_set_id,,
TXA.2,txa_document_type,,
TXA.2.1,txa_document_type,primary_id,
TXA.2.2,txa_document_type,text,
TXA.2.3,txa_document_type,name_of_coding_sys,
TXA.2.4,txa_document_type,alt_id,
TXA.2.5,txa_document_type,alt_text,
TXA.2.6,txa_document_type,name_of_alt_coding_sys,
TXA.2.7,txa_document_type,coding_sys_ver_id,
TXA.2.8,txa_document_type,alt_coding_sys_ver_id,
TXA.2.9,txa_document_type,original_text,
TXA.2.10,txa_document_type,second_alt_id,
TXA.2.11,txa_document_type,second_alt_text,
TXA.2.12,txa_document_type,name_of_second_alt_coding_sys,
TXA.2.13,txa_document_type,second_alt_coding_sys_ver_id,
TXA.2.14,txa_document_type,coding_sys_oid,
TXA.2.15,txa_document_type,value_set_oid,
TXA.2.16,txa_document_type,value_set_ver_id,
TXA.2.17,txa_document_type,alt_coding_sys_oid,
TXA.2.18,txa_document_type,alt_value_set_oid,
TXA.2.19,txa_document_type,alt_value_set_ver_id,
TXA.2.20,txa_document_type,second_alt_coding_sys_oid,
TXA.2.21,txa_document_type,second_alt_value_set_oid,
TXA.2.22,txa_document_type,second_alt_value_set_ver_id,
TXA.3,txa_document_content_presentation,,
TXA.4,txa_activity_date_time,,
TXA.5,txa_primary_activity_provider_code_name,,
TXA.5.1,txa_primary_activity_provider_code_name,person_id,
TXA.5.2,txa_primary_activity_provider_code_name,last_name,
TXA.5.3,txa_primary_activity_provider_code_name,first_name,
TXA.5.4,txa_primary_activity_provider_code_name,middle_name,
TXA.5.5,txa_primary_activity_provider_code_name,suffix,
TXA.5.6,txa_primary_activity_provider_code_name,person_prefix,
TXA.5.7,txa_primary_activity_provider_code_name,degree,
TXA.5.8,txa_primary_activity_provider_code_name,source_table,
TXA.5.9,txa_primary_activity_provider_code_name,assgn_authr,
TXA.5.10,txa_primary_activity_provider_code_name,name_type_code,
TXA.5.11,txa_primary_activity_provider_code_name,identifier_check_digit,
TXA.5.12,txa_primary_activity_provider_code_name,check_digit_scheme,
TXA.5.13,txa_primary_activity_provider_code_name,identifier_type_code,
TXA.5.14,txa_primary_activity_provider_code_name,assgn_facility,
TXA.5.15,txa_primary_activity_provider_code_name,name_rep_code,
TXA.5.16,txa_primary_activity_provider_code_name,context,
TXA.5.17,txa_primary_activity_provider_code_name,validity_range,
TXA.5.18,txa_primary_activity_provider_code_name,assembly_order,
TXA.5.19,txa_primary_activity_provider_code_name,eff_from_date_time,
TXA.5.20,txa_primary_activity_provider_code_name,eff_to_date_time,
TXA.5.21,txa_primary_activity_provider_code_name,prof_suffix,
TXA.5.22,txa_primary_activity_provider_code_name,assgn_jurisdiction,
TXA.5.23,txa_primary_activity_provider_code_name,assgn_agency_dept,
TXA.5.24,txa_primary_activity_provider_code_name,security_check,
TXA.5.25,txa_primary_activity_provider_code_name,security_check_scheme,
TXA.6,txa_origination_date_time,,
TXA.7,txa_transcription_date_time,,
TXA.8,txa_edit_date_time,,
TXA.9,txa_originator_code_name,,
TXA.9.1,txa_originator_code_name,person_id,
TXA.9.2,txa_originator_code_name,last_name,
TXA.9.3,txa_originator_code_name,first_name,
TXA.9.4,txa_originator_code_name,middle_name,
TXA.9.5,txa_originator_code_name,suffix,
TXA.9.6,txa_originator_code_name,person_prefix,
TXA.9.7,txa_originator_code_name,degree,
TXA.9.8,txa_originator_code_name,source_table,
TXA.9.9,txa_originator_code_name,assgn_authr,
TXA.9.10,txa_originator_code_name,name_type_code,
TXA.9.11,txa_originator_code_name,identifier_check_digit,
TXA.9.12,txa_originator_code_name,check_digit_scheme,
TXA.9.13,txa_originator_code_name,identifier_type_code,
TXA.9.14,txa_originator_code_name,assgn_facility,
TXA.9.15,txa_originator_code_name,name_rep_code,
TXA.9.16,txa_originator_code_name,context,
TXA.9.17,txa_originator_code_name,validity_range,
TXA.9.18,txa_originator_code_name,assembly_order,
TXA.9.19,txa_originator_code_name,eff_from_date_time,
TXA.9.20,txa_originator_code_name,eff_to_date_time,
TXA.9.21,txa_originator_code_name,prof_suffix,
TXA.9.22,txa_originator_code_name,assgn_jurisdiction,
TXA.9.23,txa_originator_code_name,assgn_agency_dept,
TXA.9.24,txa_originator_code_name,security_check,
TXA.9.25,txa_originator_code_name,security_check_scheme,
TXA.10,txa_assigned_document_authenticator,,
TXA.11,txa_transcriptionist_code_name,,
TXA.11.1,txa_transcriptionist_code_name,person_id,
TXA.11.2,txa_transcriptionist_code_name,last_name,
TXA.11.3,txa_transcriptionist_code_name,first_name,
TXA.11.4,txa_transcriptionist_code_name,middle_name,
TXA.11.5,txa_transcriptionist_code_name,suffix,
TXA.11.6,txa_transcriptionist_code_name,person_prefix,
TXA.11.7,txa_transcriptionist_code_name,degree,
TXA.11.8,txa_transcriptionist_code_name,source_table,
TXA.11.9,txa_transcriptionist_code_name,assgn_authr,
TXA.11.10,txa_transcriptionist_code_name,name_type_code,
TXA.11.11,txa_transcriptionist_code_name,identifier_check_digit,
TXA.11.12,txa_transcriptionist_code_name,check_digit_scheme,
TXA.11.13,txa_transcriptionist_code_name,identifier_type_code,
TXA.11.14,txa_transcriptionist_code_name,assgn_facility,
TXA.11.15,txa_transcriptionist_code_name,name_rep_code,
TXA.11.16,txa_transcriptionist_code_name,context,
TXA.11.17,txa_transcriptionist_code_name,validity_range,
TXA.11.18,txa_transcriptionist_code_name,assembly_order,
TXA.11.19,txa_transcriptionist_code_name,eff_from_date_time,
TXA.11.20,txa_transcriptionist_code_name,eff_to_date_time,
TXA.11.21,txa_transcriptionist_code_name,prof_suffix,
TXA.11.22,txa_transcriptionist_code_name,assgn_jurisdiction,
TXA.11.23,txa_transcriptionist_code_name,assgn_agency_dept,
TXA.11.24,txa_transcriptionist_code_name,security_check,
TXA.11.25,txa_transcriptionist_code_name,security_check_scheme,
TXA.12,txa_unique_document_num,,
TXA.12.1,txa_unique_document_num,entity_id,
TXA.12.2,txa_unique_document_num,namespace_id,
TXA.12.3,txa_unique_document_num,universal_id,
TXA.12.4,txa_unique_document_num,universal_id_type,
TXA.13,txa_parent_document_num,,
TXA.14,txa_placer_order_num,,
TXA.15,txa_filler_order_num,,
TXA.16,txa_unique_document_file_name,,
TXA.17,txa_document_completion_status,,
TXA.18,txa_document_confidentiality_status,,
TXA.19,txa_document_availability_status,,
TXA.20,txa_document_storage_status,,
TXA.21,txa_document_change_reason,,
TXA.22,txa_person_authentication_time_stamp,,
TXA.22.1,txa_person_authentication_time_stamp,person_id,
TXA.22.2,txa_person_authentication_time_stamp,last_name,
TXA.22.3,txa_person_authentication_time_stamp,first_name,
TXA.22.4,txa_person_authentication_time_stamp,middle_name,
TXA.22.5,txa_person_authentication_time_stamp,suffix,
TXA.22.6,txa_person_authentication_time_stamp,person_prefix,
TXA.22.7,txa_person_authentication_time_stamp,degree,
TXA.22.8,txa_person_authentication_time_stamp,source_table,
TXA.22.9,txa_person_authentication_time_stamp,assgn_authr,
TXA.22.10,txa_person_authentication_time_stamp,name_type_code,
TXA.22.11,txa_person_authentication_time_stamp,identifier_check_digit,
TXA.22.12,txa_person_authentication_time_stamp,check_digit_scheme,
TXA.22.13,txa_person_authentication_time_stamp,identifier_type_code,
TXA.22.14,txa_person_authentication_time_stamp,assgn_facility,
TXA.22.15,txa_person_authentication_time_stamp,name_rep_code,
TXA.22.16,txa_person_authentication_time_stamp,context,
TXA.22.17,txa_person_authentication_time_stamp,validity_range,
TXA.22.18,txa_person_authentication_time_stamp,assembly_order,
TXA.22.19,txa_person_authentication_time_stamp,eff_from_date_time,
TXA.22.20,txa_person_authentication_time_stamp,eff_to_date_time,
TXA.22.21,txa_person_authentication_time_stamp,prof_suffix,
TXA.22.22,txa_person_authentication_time_stamp,assgn_jurisdiction,
TXA.22.23,txa_person_authentication_time_stamp,assgn_agency_dept,
TXA.22.24,txa_person_authentication_time_stamp,security_check,
TXA.22.25,txa_person_authentication_time_stamp,security_check_scheme,
TXA.23,txa_distributed_copies_code_and_name_of_recipient,,
TXA.24,txa_folder_assignment,,
TXA.25,txa_document_title,,
TXA.26,txa_agreed_due_date_time,,
UAC.1,uac_user_authentication_credential_type_code,,
UAC.2,uac_user_authentication_credential,,
UB1.1,ub1_set_id,,
UB1.2,ub1_blood_deductible,,
UB1.3,ub1_blood_furnished_pint,,
UB1.4,ub1_blood_replaced_pint,,
UB1.5,ub1_blood_not_replaced_pint,,
UB1.6,ub1_co_insurance_days,,
UB1.7,ub1_condition_code,,
UB1.8,ub1_covered_days,,
UB1.9,ub1_non_covered_days,,
UB1.10,ub1_value_amt_code,,
UB1.11,ub1_grace_days_num,,
UB1.12,ub1_special_program_ind,,
UB1.13,ub1_prof_std_review_org_utilization_review_approval_ind,,
UB1.14,ub1_prof_std_review_org_utilization_review_approved_stay_from,,
UB1.15,ub1_prof_std_review_org_utilization_review_approved_stay_to,,
UB1.16,ub1_occurrence,,
UB1.17,ub1_occurrence_span,,
UB1.18,ub1_occur_span_start_date,,
UB1.19,ub1_occur_span_end_date,,
UB1.20,ub1_ub82_designated_pay_to_billing_provider_address,,
UB1.21,ub1_ub82_patient_address,,
UB1.22,ub1_ub82_condition_code_10,,
UB1.23,ub1_ub82_revenue_code_hcpcs_service_date,,
UB2.1,ub2_set_id,,
UB2.2,ub2_co_insurance_days,,
UB2.3,ub2_condition_code,,
UB2.3.1,ub2_condition_code,primary_id,
UB2.3.2,ub2_condition_code,text,
UB2.3.3,ub2_condition_code,name_of_coding_sys,
UB2.3.4,ub2_condition_code,alt_id,
UB2.3.5,ub2_condition_code,alt_text,
UB2.3.6,ub2_condition_code,name_of_alt_coding_sys,
UB2.3.7,ub2_condition_code,coding_sys_ver_id,
UB2.3.8,ub2_condition_code,alt_coding_sys_ver_id,
UB2.3.9,ub2_condition_code,original_text,
UB2.3.10,ub2_condition_code,second_alt_id,
UB2.3.11,ub2_condition_code,second_alt_text,
UB2.3.12,ub2_condition_code,name_of_second_alt_coding_sys,
UB2.3.13,ub2_condition_code,second_alt_coding_sys_ver_id,
UB2.3.14,ub2_condition_code,coding_sys_oid,
UB2.3.15,ub2_condition_code,value_set_oid,
UB2.3.16,ub2_condition_code,value_set_ver_id,
UB2.3.17,ub2_condition_code,alt_coding_sys_oid,
UB2.3.18,ub2_condition_code,alt_value_set_oid,
UB2.3.19,ub2_condition_code,alt_value_set_ver_id,
UB2.3.20,ub2_condition_code,second_alt_coding_sys_oid,
UB2.3.21,ub2_condition_code,second_alt_value_set_oid,
UB2.3.22,ub2_condition_code,second_alt_value_set_ver_id,
UB2.4,ub2_covered_days,,
UB2.5,ub2_non_covered_days,,
UB2.6,ub2_value_amt_code,,
UB2.6.1,ub2_value_amt_code,value_code,
UB2.6.2,ub2_value_amt_code,monetary_amt,
UB2.6.3,ub2_value_amt_code,non_monetary_amt,
UB2.6.4,ub2_value_amt_code,non_monetary_unit,
UB2.7,ub2_occurrence,,
UB2.7.1,ub2_occurrence,code,
UB2.7.2,ub2_occurrence,date,
UB2.8,ub2_occurrence_span,,
UB2.8.1,ub2_occurrence_span,code,
UB2.8.2,ub2_occurrence_span,eff_from_date,
UB2.8.3,ub2_occurrence_span,eff_to_date,
UB2.9,ub2_ub92_state_defined_locator_2,,
UB2.10,ub2_ub92_state_defined_locator_11,,
