SegmentName,Field_Name,Component_Name,Sub_Component_Name,New_Field_Name,New_Component_Name,New_Sub_Component_Name
RXA.10.8.13,rxa_administering_provider,source_table,second_alt_coding_sys_ver_id,,,
RXA.10.8.14,rxa_administering_provider,source_table,coding_sys_oid,,,
RXA.10.8.15,rxa_administering_provider,source_table,value_set_oid,,,
RXA.10.8.16,rxa_administering_provider,source_table,value_set_ver_id,,,
RXA.10.8.17,rxa_administering_provider,source_table,alt_coding_sys_oid,,,
RXA.10.8.18,rxa_administering_provider,source_table,alt_value_set_oid,,,
RXA.10.8.19,rxa_administering_provider,source_table,alt_value_set_ver_id,,,
RXA.10.8.20,rxa_administering_provider,source_table,second_alt_coding_sys_oid,,,
RXA.10.8.21,rxa_administering_provider,source_table,second_alt_value_set_oid,,,
RXA.10.8.22,rxa_administering_provider,source_table,second_alt_value_set_ver_id,,,
RXA.10.9,rxa_administering_provider,assgn_authr,,,,
RXA.10.9.1,rxa_administering_provider,assgn_authr,namespace_id,,,
RXA.10.9.2,rxa_administering_provider,assgn_authr,universal_id,,,
RXA.10.9.3,rxa_administering_provider,assgn_authr,universal_id_type,,,
RXA.10.10,rxa_administering_provider,name_type_code,,,,
RXA.10.11,rxa_administering_provider,identifier_check_digit,,,,
RXA.10.12,rxa_administering_provider,check_digit_scheme,,,,
RXA.10.13,rxa_administering_provider,identifier_type_code,,,,
RXA.10.14,rxa_administering_provider,assgn_facility,,,,
RXA.10.14.1,rxa_administering_provider,assgn_facility,namespace_id,,,
RXA.10.14.2,rxa_administering_provider,assgn_facility,universal_id,,,
RXA.10.14.3,rxa_administering_provider,assgn_facility,universal_id_type,,,
RXA.10.15,rxa_administering_provider,name_rep_code,,,,
RXA.10.16,rxa_administering_provider,context,,,,
RXA.10.16.1,rxa_administering_provider,context,primary_id,,,
RXA.10.16.2,rxa_administering_provider,context,text,,,
RXA.10.16.3,rxa_administering_provider,context,name_of_coding_sys,,,
RXA.10.16.4,rxa_administering_provider,context,alt_id,,,
RXA.10.16.5,rxa_administering_provider,context,alt_text,,,
RXA.10.16.6,rxa_administering_provider,context,name_of_alt_coding_sys,,,
RXA.10.16.7,rxa_administering_provider,context,coding_sys_ver_id,,,
RXA.10.16.8,rxa_administering_provider,context,alt_coding_sys_ver_id,,,
RXA.10.16.9,rxa_administering_provider,context,original_text,,,
RXA.10.16.10,rxa_administering_provider,context,second_alt_id,,,
RXA.10.16.11,rxa_administering_provider,context,second_alt_text,,,
RXA.10.16.12,rxa_administering_provider,context,name_of_second_alt_coding_sys,,,
RXA.10.16.13,rxa_administering_provider,context,second_alt_coding_sys_ver_id,,,
RXA.10.16.14,rxa_administering_provider,context,coding_sys_oid,,,
RXA.10.16.15,rxa_administering_provider,context,value_set_oid,,,
RXA.10.16.16,rxa_administering_provider,context,value_set_ver_id,,,
RXA.10.16.17,rxa_administering_provider,context,alt_coding_sys_oid,,,
RXA.10.16.18,rxa_administering_provider,context,alt_value_set_oid,,,
RXA.10.16.19,rxa_administering_provider,context,alt_value_set_ver_id,,,
RXA.10.16.20,rxa_administering_provider,context,second_alt_coding_sys_oid,,,
RXA.10.16.21,rxa_administering_provider,context,second_alt_value_set_oid,,,
RXA.10.16.22,rxa_administering_provider,context,second_alt_value_set_ver_id,,,
RXA.10.17,rxa_administering_provider,validity_range,,,,
RXA.10.17.1,rxa_administering_provider,validity_range,eff_from_date_time,,,
RXA.10.17.2,rxa_administering_provider,validity_range,eff_to_date_time,,,
RXA.10.18,rxa_administering_provider,assembly_order,,,,
RXA.10.19,rxa_administering_provider,eff_from_date_time,,,,
RXA.10.20,rxa_administering_provider,eff_to_date_time,,,,
RXA.10.21,rxa_administering_provider,prof_suffix,,,,
RXA.10.22,rxa_administering_provider,assgn_jurisdiction,,,,
RXA.10.22.1,rxa_administering_provider,assgn_jurisdiction,primary_id,,,
RXA.10.22.2,rxa_administering_provider,assgn_jurisdiction,text,,,
RXA.10.22.3,rxa_administering_provider,assgn_jurisdiction,name_of_coding_sys,,,
RXA.10.22.4,rxa_administering_provider,assgn_jurisdiction,alt_id,,,
RXA.10.22.5,rxa_administering_provider,assgn_jurisdiction,alt_text,,,
RXA.10.22.6,rxa_administering_provider,assgn_jurisdiction,name_of_alt_coding_sys,,,
RXA.10.22.7,rxa_administering_provider,assgn_jurisdiction,coding_sys_ver_id,,,
RXA.10.22.8,rxa_administering_provider,assgn_jurisdiction,alt_coding_sys_ver_id,,,
RXA.10.22.9,rxa_administering_provider,assgn_jurisdiction,original_text,,,
RXA.10.22.10,rxa_administering_provider,assgn_jurisdiction,second_alt_id,,,
RXA.10.22.11,rxa_administering_provider,assgn_jurisdiction,second_alt_text,,,
RXA.10.22.12,rxa_administering_provider,assgn_jurisdiction,name_of_second_alt_coding_sys,,,
RXA.10.22.13,rxa_administering_provider,assgn_jurisdiction,second_alt_coding_sys_ver_id,,,
RXA.10.22.14,rxa_administering_provider,assgn_jurisdiction,coding_sys_oid,,,
RXA.10.22.15,rxa_administering_provider,assgn_jurisdiction,value_set_oid,,,
RXA.10.22.16,rxa_administering_provider,assgn_jurisdiction,value_set_ver_id,,,
RXA.10.22.17,rxa_administering_provider,assgn_jurisdiction,alt_coding_sys_oid,,,
RXA.10.22.18,rxa_administering_provider,assgn_jurisdiction,alt_value_set_oid,,,
RXA.10.22.19,rxa_administering_provider,assgn_jurisdiction,alt_value_set_ver_id,,,
RXA.10.22.20,rxa_administering_provider,assgn_jurisdiction,second_alt_coding_sys_oid,,,
RXA.10.22.21,rxa_administering_provider,assgn_jurisdiction,second_alt_value_set_oid,,,
RXA.10.22.22,rxa_administering_provider,assgn_jurisdiction,second_alt_value_set_ver_id,,,
RXA.10.23,rxa_administering_provider,assgn_agency_dept,,,,
RXA.10.23.1,rxa_administering_provider,assgn_agency_dept,primary_id,,,
RXA.10.23.2,rxa_administering_provider,assgn_agency_dept,text,,,
RXA.10.23.3,rxa_administering_provider,assgn_agency_dept,name_of_coding_sys,,,
RXA.10.23.4,rxa_administering_provider,assgn_agency_dept,alt_id,,,
RXA.10.23.5,rxa_administering_provider,assgn_agency_dept,alt_text,,,
RXA.10.23.6,rxa_administering_provider,assgn_agency_dept,name_of_alt_coding_sys,,,
RXA.10.23.7,rxa_administering_provider,assgn_agency_dept,coding_sys_ver_id,,,
RXA.10.23.8,rxa_administering_provider,assgn_agency_dept,alt_coding_sys_ver_id,,,
RXA.10.23.9,rxa_administering_provider,assgn_agency_dept,original_text,,,
RXA.10.23.10,rxa_administering_provider,assgn_agency_dept,second_alt_id,,,
RXA.10.23.11,rxa_administering_provider,assgn_agency_dept,second_alt_text,,,
RXA.10.23.12,rxa_administering_provider,assgn_agency_dept,name_of_second_alt_coding_sys,,,
RXA.10.23.13,rxa_administering_provider,assgn_agency_dept,second_alt_coding_sys_ver_id,,,
RXA.10.23.14,rxa_administering_provider,assgn_agency_dept,coding_sys_oid,,,
RXA.10.23.15,rxa_administering_provider,assgn_agency_dept,value_set_oid,,,
RXA.10.23.16,rxa_administering_provider,assgn_agency_dept,value_set_ver_id,,,
RXA.10.23.17,rxa_administering_provider,assgn_agency_dept,alt_coding_sys_oid,,,
RXA.10.23.18,rxa_administering_provider,assgn_agency_dept,alt_value_set_oid,,,
RXA.10.23.19,rxa_administering_provider,assgn_agency_dept,alt_value_set_ver_id,,,
RXA.10.23.20,rxa_administering_provider,assgn_agency_dept,second_alt_coding_sys_oid,,,
RXA.10.23.21,rxa_administering_provider,assgn_agency_dept,second_alt_value_set_oid,,,
RXA.10.23.22,rxa_administering_provider,assgn_agency_dept,second_alt_value_set_ver_id,,,
RXA.10.24,rxa_administering_provider,security_check,,,,
RXA.10.25,rxa_administering_provider,security_check_scheme,,,,
RXA.11,rxa_administered_at_location,,,,,
RXA.11.1,rxa_administered_at_location,point_of_care,,,,
RXA.11.2,rxa_administered_at_location,room,,,,
RXA.11.3,rxa_administered_at_location,bed,,,,
RXA.11.4,rxa_administered_at_location,facility,,,,
RXA.11.5,rxa_administered_at_location,status,,,,
RXA.11.6,rxa_administered_at_location,person_loc_type,,,,
RXA.11.7,rxa_administered_at_location,building,,,,
RXA.11.8,rxa_administered_at_location,loc_floor,,,,
RXA.11.9,rxa_administered_at_location,street_address1,,,,
RXA.11.10,rxa_administered_at_location,street_address2,,,,
RXA.11.11,rxa_administered_at_location,city,,,,
RXA.11.12,rxa_administered_at_location,state_province,,,,
RXA.11.13,rxa_administered_at_location,zip_postal_code,,,,
RXA.11.14,rxa_administered_at_location,country,,,,
RXA.11.15,rxa_administered_at_location,address_type,,,,
RXA.11.16,rxa_administered_at_location,other_geo_designation,,,,
RXA.12,rxa_administered_per_time_unit,,,,,
RXA.13,rxa_administered_strength,,,,,
RXA.14,rxa_administered_strength_unit,,,,,
RXA.14.1,rxa_administered_strength_unit,primary_id,,,,
RXA.14.2,rxa_administered_strength_unit,text,,,,
RXA.14.3,rxa_administered_strength_unit,name_of_coding_sys,,,,
RXA.14.4,rxa_administered_strength_unit,alt_id,,,,
RXA.14.5,rxa_administered_strength_unit,alt_text,,,,
RXA.14.6,rxa_administered_strength_unit,name_of_alt_coding_sys,,,,
RXA.14.7,rxa_administered_strength_unit,coding_sys_ver_id,,,,
RXA.14.8,rxa_administered_strength_unit,alt_coding_sys_ver_id,,,,
RXA.14.9,rxa_administered_strength_unit,original_text,,,,
RXA.14.10,rxa_administered_strength_unit,second_alt_id,,,,
RXA.14.11,rxa_administered_strength_unit,second_alt_text,,,,
RXA.14.12,rxa_administered_strength_unit,name_of_second_alt_coding_sys,,,,
RXA.14.13,rxa_administered_strength_unit,second_alt_coding_sys_ver_id,,,,
RXA.14.14,rxa_administered_strength_unit,coding_sys_oid,,,,
RXA.14.15,rxa_administered_strength_unit,value_set_oid,,,,
RXA.14.16,rxa_administered_strength_unit,value_set_ver_id,,,,
RXA.14.17,rxa_administered_strength_unit,alt_coding_sys_oid,,,,
RXA.14.18,rxa_administered_strength_unit,alt_value_set_oid,,,,
RXA.14.19,rxa_administered_strength_unit,alt_value_set_ver_id,,,,
RXA.14.20,rxa_administered_strength_unit,second_alt_coding_sys_oid,,,,
RXA.14.21,rxa_administered_strength_unit,second_alt_value_set_oid,,,,
RXA.14.22,rxa_administered_strength_unit,second_alt_value_set_ver_id,,,,
RXA.15,rxa_substance_lot_num,,,,,
RXA.16,rxa_substance_expiration_date,,,,,
RXA.17,rxa_substance_manufacturer_name,,,,,
RXA.17.1,rxa_substance_manufacturer_name,primary_id,,,,
RXA.17.2,rxa_substance_manufacturer_name,text,,,,
RXA.17.3,rxa_substance_manufacturer_name,name_of_coding_sys,,,,
RXA.17.4,rxa_substance_manufacturer_name,alt_id,,,,
RXA.17.5,rxa_substance_manufacturer_name,alt_text,,,,
RXA.17.6,rxa_substance_manufacturer_name,name_of_alt_coding_sys,,,,
RXA.17.7,rxa_substance_manufacturer_name,coding_sys_ver_id,,,,
RXA.17.8,rxa_substance_manufacturer_name,alt_coding_sys_ver_id,,,,
RXA.17.9,rxa_substance_manufacturer_name,original_text,,,,
RXA.17.10,rxa_substance_manufacturer_name,second_alt_id,,,,
RXA.17.11,rxa_substance_manufacturer_name,second_alt_text,,,,
RXA.17.12,rxa_substance_manufacturer_name,name_of_second_alt_coding_sys,,,,
RXA.17.13,rxa_substance_manufacturer_name,second_alt_coding_sys_ver_id,,,,
RXA.17.14,rxa_substance_manufacturer_name,coding_sys_oid,,,,
RXA.17.15,rxa_substance_manufacturer_name,value_set_oid,,,,
RXA.17.16,rxa_substance_manufacturer_name,value_set_ver_id,,,,
RXA.17.17,rxa_substance_manufacturer_name,alt_coding_sys_oid,,,,
RXA.17.18,rxa_substance_manufacturer_name,alt_value_set_oid,,,,
RXA.17.19,rxa_substance_manufacturer_name,alt_value_set_ver_id,,,,
RXA.17.20,rxa_substance_manufacturer_name,second_alt_coding_sys_oid,,,,
RXA.17.21,rxa_substance_manufacturer_name,second_alt_value_set_oid,,,,
RXA.17.22,rxa_substance_manufacturer_name,second_alt_value_set_ver_id,,,,
RXA.18,rxa_substance_treatment_refusal_reason,,,,,
RXA.18.1,rxa_substance_treatment_refusal_reason,primary_id,,,,
RXA.18.2,rxa_substance_treatment_refusal_reason,text,,,,
RXA.18.3,rxa_substance_treatment_refusal_reason,name_of_coding_sys,,,,
RXA.18.4,rxa_substance_treatment_refusal_reason,alt_id,,,,
RXA.18.5,rxa_substance_treatment_refusal_reason,alt_text,,,,
RXA.18.6,rxa_substance_treatment_refusal_reason,name_of_alt_coding_sys,,,,
RXA.18.7,rxa_substance_treatment_refusal_reason,coding_sys_ver_id,,,,
RXA.18.8,rxa_substance_treatment_refusal_reason,alt_coding_sys_ver_id,,,,
RXA.18.9,rxa_substance_treatment_refusal_reason,original_text,,,,
RXA.18.10,rxa_substance_treatment_refusal_reason,second_alt_id,,,,
RXA.18.11,rxa_substance_treatment_refusal_reason,second_alt_text,,,,
RXA.18.12,rxa_substance_treatment_refusal_reason,name_of_second_alt_coding_sys,,,,
RXA.18.13,rxa_substance_treatment_refusal_reason,second_alt_coding_sys_ver_id,,,,
RXA.18.14,rxa_substance_treatment_refusal_reason,coding_sys_oid,,,,
RXA.18.15,rxa_substance_treatment_refusal_reason,value_set_oid,,,,
RXA.18.16,rxa_substance_treatment_refusal_reason,value_set_ver_id,,,,
RXA.18.17,rxa_substance_treatment_refusal_reason,alt_coding_sys_oid,,,,
RXA.18.18,rxa_substance_treatment_refusal_reason,alt_value_set_oid,,,,
RXA.18.19,rxa_substance_treatment_refusal_reason,alt_value_set_ver_id,,,,
RXA.18.20,rxa_substance_treatment_refusal_reason,second_alt_coding_sys_oid,,,,
RXA.18.21,rxa_substance_treatment_refusal_reason,second_alt_value_set_oid,,,,
RXA.18.22,rxa_substance_treatment_refusal_reason,second_alt_value_set_ver_id,,,,
RXA.19,rxa_indication,,,,,
RXA.19.1,rxa_indication,primary_id,,,,
RXA.19.2,rxa_indication,text,,,,
RXA.19.3,rxa_indication,name_of_coding_sys,,,,
RXA.19.4,rxa_indication,alt_id,,,,
RXA.19.5,rxa_indication,alt_text,,,,
RXA.19.6,rxa_indication,name_of_alt_coding_sys,,,,
RXA.19.7,rxa_indication,coding_sys_ver_id,,,,
RXA.19.8,rxa_indication,alt_coding_sys_ver_id,,,,
RXA.19.9,rxa_indication,original_text,,,,
RXA.19.10,rxa_indication,second_alt_id,,,,
RXA.19.11,rxa_indication,second_alt_text,,,,
RXA.19.12,rxa_indication,name_of_second_alt_coding_sys,,,,
RXA.19.13,rxa_indication,second_alt_coding_sys_ver_id,,,,
RXA.19.14,rxa_indication,coding_sys_oid,,,,
RXA.19.15,rxa_indication,value_set_oid,,,,
RXA.19.16,rxa_indication,value_set_ver_id,,,,
RXA.19.17,rxa_indication,alt_coding_sys_oid,,,,
RXA.19.18,rxa_indication,alt_value_set_oid,,,,
RXA.19.19,rxa_indication,alt_value_set_ver_id,,,,
RXA.19.20,rxa_indication,second_alt_coding_sys_oid,,,,
RXA.19.21,rxa_indication,second_alt_value_set_oid,,,,
RXA.19.22,rxa_indication,second_alt_value_set_ver_id,,,,
RXA.20,rxa_completion_status,,,,,
RXA.21,rxa_action_code,,,,,
RXA.22,rxa_sys_entry_date_time,,,,,
RXA.23,rxa_administered_drug_strength_volume,,,,,
RXA.24,rxa_administered_drug_strength_volume_unit,,,,,
RXA.24.1,rxa_administered_drug_strength_volume_unit,primary_id,,,,
RXA.24.2,rxa_administered_drug_strength_volume_unit,text,,,,
RXA.24.3,rxa_administered_drug_strength_volume_unit,name_of_coding_sys,,,,
RXA.24.4,rxa_administered_drug_strength_volume_unit,alt_id,,,,
RXA.24.5,rxa_administered_drug_strength_volume_unit,alt_text,,,,
RXA.24.6,rxa_administered_drug_strength_volume_unit,name_of_alt_coding_sys,,,,
RXA.24.7,rxa_administered_drug_strength_volume_unit,coding_sys_ver_id,,,,
RXA.24.8,rxa_administered_drug_strength_volume_unit,alt_coding_sys_ver_id,,,,
RXA.24.9,rxa_administered_drug_strength_volume_unit,original_text,,,,
RXA.24.10,rxa_administered_drug_strength_volume_unit,second_alt_id,,,,
RXA.24.11,rxa_administered_drug_strength_volume_unit,second_alt_text,,,,
RXA.24.12,rxa_administered_drug_strength_volume_unit,name_of_second_alt_coding_sys,,,,
RXA.24.13,rxa_administered_drug_strength_volume_unit,second_alt_coding_sys_ver_id,,,,
RXA.24.14,rxa_administered_drug_strength_volume_unit,coding_sys_oid,,,,
RXA.24.15,rxa_administered_drug_strength_volume_unit,value_set_oid,,,,
RXA.24.16,rxa_administered_drug_strength_volume_unit,value_set_ver_id,,,,
RXA.24.17,rxa_administered_drug_strength_volume_unit,alt_coding_sys_oid,,,,
RXA.24.18,rxa_administered_drug_strength_volume_unit,alt_value_set_oid,,,,
RXA.24.19,rxa_administered_drug_strength_volume_unit,alt_value_set_ver_id,,,,
RXA.24.20,rxa_administered_drug_strength_volume_unit,second_alt_coding_sys_oid,,,,
RXA.24.21,rxa_administered_drug_strength_volume_unit,second_alt_value_set_oid,,,,
RXA.24.22,rxa_administered_drug_strength_volume_unit,second_alt_value_set_ver_id,,,,
RXA.25,rxa_administered_barcode_id,,,,,
RXA.25.1,rxa_administered_barcode_id,primary_id,,,,
RXA.25.2,rxa_administered_barcode_id,text,,,,
RXA.25.3,rxa_administered_barcode_id,name_of_coding_sys,,,,
RXA.25.4,rxa_administered_barcode_id,alt_id,,,,
RXA.25.5,rxa_administered_barcode_id,alt_text,,,,
RXA.25.6,rxa_administered_barcode_id,name_of_alt_coding_sys,,,,
RXA.25.7,rxa_administered_barcode_id,coding_sys_ver_id,,,,
RXA.25.8,rxa_administered_barcode_id,alt_coding_sys_ver_id,,,,
RXA.25.9,rxa_administered_barcode_id,original_text,,,,
RXA.25.10,rxa_administered_barcode_id,second_alt_id,,,,
RXA.25.11,rxa_administered_barcode_id,second_alt_text,,,,
RXA.25.12,rxa_administered_barcode_id,name_of_second_alt_coding_sys,,,,
RXA.25.13,rxa_administered_barcode_id,second_alt_coding_sys_ver_id,,,,
RXA.25.14,rxa_administered_barcode_id,coding_sys_oid,,,,
RXA.25.15,rxa_administered_barcode_id,value_set_oid,,,,
RXA.25.16,rxa_administered_barcode_id,value_set_ver_id,,,,
RXA.25.17,rxa_administered_barcode_id,alt_coding_sys_oid,,,,
RXA.25.18,rxa_administered_barcode_id,alt_value_set_oid,,,,
RXA.25.19,rxa_administered_barcode_id,alt_value_set_ver_id,,,,
RXA.25.20,rxa_administered_barcode_id,second_alt_coding_sys_oid,,,,
RXA.25.21,rxa_administered_barcode_id,second_alt_value_set_oid,,,,
RXA.25.22,rxa_administered_barcode_id,second_alt_value_set_ver_id,,,,
RXA.26,rxa_pharmacy_order_type,,,,,
RXA.27,rxa_administered_at,,,,,
RXA.27.1,rxa_administered_at,point_of_care,,,,
RXA.27.1.1,rxa_administered_at,point_of_care,namespace_id,,,
RXA.27.1.2,rxa_administered_at,point_of_care,universal_id,,,
RXA.27.1.3,rxa_administered_at,point_of_care,universal_id_type,,,
RXA.27.2,rxa_administered_at,room,,,,
RXA.27.2.1,rxa_administered_at,room,namespace_id,,,
RXA.27.2.2,rxa_administered_at,room,universal_id,,,
RXA.27.2.3,rxa_administered_at,room,universal_id_type,,,
RXA.27.3,rxa_administered_at,bed,,,,
RXA.27.3.1,rxa_administered_at,bed,namespace_id,,,
RXA.27.3.2,rxa_administered_at,bed,universal_id,,,
RXA.27.3.3,rxa_administered_at,bed,universal_id_type,,,
RXA.27.4,rxa_administered_at,facility,,,,
RXA.27.4.1,rxa_administered_at,facility,namespace_id,,,
RXA.27.4.2,rxa_administered_at,facility,universal_id,,,
RXA.27.4.3,rxa_administered_at,facility,universal_id_type,,,
RXA.27.5,rxa_administered_at,status,,,,
RXA.27.6,rxa_administered_at,person_loc_type,,,,
RXA.27.7,rxa_administered_at,building,,,,
RXA.27.7.1,rxa_administered_at,building,namespace_id,,,
RXA.27.7.2,rxa_administered_at,building,universal_id,,,
RXA.27.7.3,rxa_administered_at,building,universal_id_type,,,
RXA.27.8,rxa_administered_at,loc_floor,,,,
RXA.27.8.1,rxa_administered_at,loc_floor,namespace_id,,,
RXA.27.8.2,rxa_administered_at,loc_floor,universal_id,,,
RXA.27.8.3,rxa_administered_at,loc_floor,universal_id_type,,,
RXA.27.9,rxa_administered_at,loc_desc,,,,
RXA.27.10,rxa_administered_at,cmprhnsv_loc_id,,,,
RXA.27.10.1,rxa_administered_at,cmprhnsv_loc_id,entity_id,,,
RXA.27.10.2,rxa_administered_at,cmprhnsv_loc_id,namespace_id,,,
RXA.27.10.3,rxa_administered_at,cmprhnsv_loc_id,universal_id,,,
RXA.27.10.4,rxa_administered_at,cmprhnsv_loc_id,universal_id_type,,,
RXA.27.11,rxa_administered_at,assgn_authr_for_loc,,,,
RXA.27.11.1,rxa_administered_at,assgn_authr_for_loc,namespace_id,,,
RXA.27.11.2,rxa_administered_at,assgn_authr_for_loc,universal_id,,,
RXA.27.11.3,rxa_administered_at,assgn_authr_for_loc,universal_id_type,,,
RXA.28,rxa_administered_at_address,,,,,
RXA.28.1,rxa_administered_at_address,street_address1,,,,
RXA.28.1.1,rxa_administered_at_address,street_address1,street_mailing_address,,,
RXA.28.1.2,rxa_administered_at_address,street_address1,street_name,,,
RXA.28.1.3,rxa_administered_at_address,street_address1,dwelling_num,,,
RXA.28.2,rxa_administered_at_address,street_address2,,,,
RXA.28.3,rxa_administered_at_address,city,,,,
RXA.28.4,rxa_administered_at_address,state_province,,,,
RXA.28.5,rxa_administered_at_address,zip_postal_code,,,,
RXA.28.6,rxa_administered_at_address,country,,,,
RXA.28.7,rxa_administered_at_address,address_type,,,,
RXA.28.8,rxa_administered_at_address,other_geo_designation,,,,
RXA.28.9,rxa_administered_at_address,county_parish_code,,,,
RXA.28.9.1,rxa_administered_at_address,county_parish_code,primary_id,,,
RXA.28.9.2,rxa_administered_at_address,county_parish_code,text,,,
RXA.28.9.3,rxa_administered_at_address,county_parish_code,name_of_coding_sys,,,
RXA.28.9.4,rxa_administered_at_address,county_parish_code,alt_id,,,
RXA.28.9.5,rxa_administered_at_address,county_parish_code,alt_text,,,
RXA.28.9.6,rxa_administered_at_address,county_parish_code,name_of_alt_coding_sys,,,
RXA.28.9.7,rxa_administered_at_address,county_parish_code,coding_sys_ver_id,,,
RXA.28.9.8,rxa_administered_at_address,county_parish_code,alt_coding_sys_ver_id,,,
RXA.28.9.9,rxa_administered_at_address,county_parish_code,original_text,,,
RXA.28.9.10,rxa_administered_at_address,county_parish_code,second_alt_id,,,
RXA.28.9.11,rxa_administered_at_address,county_parish_code,second_alt_text,,,
RXA.28.9.12,rxa_administered_at_address,county_parish_code,name_of_second_alt_coding_sys,,,
RXA.28.9.13,rxa_administered_at_address,county_parish_code,second_alt_coding_sys_ver_id,,,
RXA.28.9.14,rxa_administered_at_address,county_parish_code,coding_sys_oid,,,
RXA.28.9.15,rxa_administered_at_address,county_parish_code,value_set_oid,,,
RXA.28.9.16,rxa_administered_at_address,county_parish_code,value_set_ver_id,,,
RXA.28.9.17,rxa_administered_at_address,county_parish_code,alt_coding_sys_oid,,,
RXA.28.9.18,rxa_administered_at_address,county_parish_code,alt_value_set_oid,,,
RXA.28.9.19,rxa_administered_at_address,county_parish_code,alt_value_set_ver_id,,,
RXA.28.9.20,rxa_administered_at_address,county_parish_code,second_alt_coding_sys_oid,,,
RXA.28.9.21,rxa_administered_at_address,county_parish_code,second_alt_value_set_oid,,,
RXA.28.9.22,rxa_administered_at_address,county_parish_code,second_alt_value_set_ver_id,,,
RXA.28.10,rxa_administered_at_address,census_tract,,,,
RXA.28.10.1,rxa_administered_at_address,census_tract,primary_id,,,
RXA.28.10.2,rxa_administered_at_address,census_tract,text,,,
RXA.28.10.3,rxa_administered_at_address,census_tract,name_of_coding_sys,,,
RXA.28.10.4,rxa_administered_at_address,census_tract,alt_id,,,
RXA.28.10.5,rxa_administered_at_address,census_tract,alt_text,,,
RXA.28.10.6,rxa_administered_at_address,census_tract,name_of_alt_coding_sys,,,
RXA.28.10.7,rxa_administered_at_address,census_tract,coding_sys_ver_id,,,
RXA.28.10.8,rxa_administered_at_address,census_tract,alt_coding_sys_ver_id,,,
RXA.28.10.9,rxa_administered_at_address,census_tract,original_text,,,
RXA.28.10.10,rxa_administered_at_address,census_tract,second_alt_id,,,
RXA.28.10.11,rxa_administered_at_address,census_tract,second_alt_text,,,
RXA.28.10.12,rxa_administered_at_address,census_tract,name_of_second_alt_coding_sys,,,
RXA.28.10.13,rxa_administered_at_address,census_tract,second_alt_coding_sys_ver_id,,,
RXA.28.10.14,rxa_administered_at_address,census_tract,coding_sys_oid,,,
RXA.28.10.15,rxa_administered_at_address,census_tract,value_set_oid,,,
RXA.28.10.16,rxa_administered_at_address,census_tract,value_set_ver_id,,,
RXA.28.10.17,rxa_administered_at_address,census_tract,alt_coding_sys_oid,,,
RXA.28.10.18,rxa_administered_at_address,census_tract,alt_value_set_oid,,,
RXA.28.10.19,rxa_administered_at_address,census_tract,alt_value_set_ver_id,,,
RXA.28.10.20,rxa_administered_at_address,census_tract,second_alt_coding_sys_oid,,,
RXA.28.10.21,rxa_administered_at_address,census_tract,second_alt_value_set_oid,,,
RXA.28.10.22,rxa_administered_at_address,census_tract,second_alt_value_set_ver_id,,,
RXA.28.11,rxa_administered_at_address,rep_code,,,,
RXA.28.12,rxa_administered_at_address,validity_range,,,,
RXA.28.12.1,rxa_administered_at_address,validity_range,eff_from_date_time,,,
RXA.28.12.2,rxa_administered_at_address,validity_range,eff_to_date_time,,,
RXA.28.13,rxa_administered_at_address,eff_from_date_time,,,,
RXA.28.14,rxa_administered_at_address,eff_to_date_time,,,,
RXA.28.15,rxa_administered_at_address,expr_reason,,,,
RXA.28.15.1,rxa_administered_at_address,expr_reason,primary_id,,,
RXA.28.15.2,rxa_administered_at_address,expr_reason,text,,,
RXA.28.15.3,rxa_administered_at_address,expr_reason,name_of_coding_sys,,,
RXA.28.15.4,rxa_administered_at_address,expr_reason,alt_id,,,
RXA.28.15.5,rxa_administered_at_address,expr_reason,alt_text,,,
RXA.28.15.6,rxa_administered_at_address,expr_reason,name_of_alt_coding_sys,,,
RXA.28.15.7,rxa_administered_at_address,expr_reason,coding_sys_ver_id,,,
RXA.28.15.8,rxa_administered_at_address,expr_reason,alt_coding_sys_ver_id,,,
RXA.28.15.9,rxa_administered_at_address,expr_reason,original_text,,,
RXA.28.15.10,rxa_administered_at_address,expr_reason,second_alt_id,,,
RXA.28.15.11,rxa_administered_at_address,expr_reason,second_alt_text,,,
RXA.28.15.12,rxa_administered_at_address,expr_reason,name_of_second_alt_coding_sys,,,
RXA.28.15.13,rxa_administered_at_address,expr_reason,second_alt_coding_sys_ver_id,,,
RXA.28.15.14,rxa_administered_at_address,expr_reason,coding_sys_oid,,,
RXA.28.15.15,rxa_administered_at_address,expr_reason,value_set_oid,,,
RXA.28.15.16,rxa_administered_at_address,expr_reason,value_set_ver_id,,,
RXA.28.15.17,rxa_administered_at_address,expr_reason,alt_coding_sys_oid,,,
RXA.28.15.18,rxa_administered_at_address,expr_reason,alt_value_set_oid,,,
RXA.28.15.19,rxa_administered_at_address,expr_reason,alt_value_set_ver_id,,,
RXA.28.15.20,rxa_administered_at_address,expr_reason,second_alt_coding_sys_oid,,,
RXA.28.15.21,rxa_administered_at_address,expr_reason,second_alt_value_set_oid,,,
RXA.28.15.22,rxa_administered_at_address,expr_reason,second_alt_value_set_ver_id,,,
RXA.28.16,rxa_administered_at_address,temporary_indicator,,,,
RXA.28.17,rxa_administered_at_address,bad_indicator,,,,
RXA.28.18,rxa_administered_at_address,address_usage,,,,
RXA.28.19,rxa_administered_at_address,addressee,,,,
